,@timestamp,player_ID,player_role,motion_x,motion_y,motion_z,x,y,z,pitch,yaw,Room_in,num_victims,victim_0_id,victim_1_id,victim_2_id,victim_0_color,victim_1_color,victim_2_color,victim_0_dist,victim_1_dist,victim_2_dist,victim_0_loc,victim_1_loc,victim_2_loc,victim_0_in_FOV,victim_1_in_FOV,victim_2_in_FOV,victim_0_in_triage_pos,victim_1_in_triage_pos,victim_2_in_triage_pos,victim_in_crosshair_id,victim_in_cross_hair_color,portal_0_in_FOV,portal_0_dist,portal_0_next_room,portal_1_in_FOV,portal_1_dist,portal_1_next_room,portal_2_in_FOV,portal_2_dist,portal_2_next_room,event_triage_victim_id,triage_in_progress,triage_result
10,2020-06-12T18:36:07.415Z,K_Fuse,Triager,0,0,0,37,29,31,28.65001,329.7,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
11,2020-06-12T18:36:07.953Z,K_Fuse,Triager,0,0,0,37,29,31,28.20001,332.10004,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
12,2020-06-12T18:36:08.404Z,K_Fuse,Triager,0.046089120209217,0,0.086485788226128,37,29,31,26.100014,331.95004,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
13,2020-06-12T18:36:08.917Z,K_Fuse,Triager,0.025337984809539,0,0.047861317066975,38,29,32,26.100014,331.95004,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
14,2020-06-12T18:36:09.428Z,K_Fuse,Triager,0,0,0,38,29,33,31.200014,330.15002,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
15,2020-06-12T18:36:09.940Z,K_Fuse,Triager,0,0,0,38,29,33,34.950012,347.39996,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
16,2020-06-12T18:36:10.451Z,K_Fuse,Triager,0,0,0,38,29,33,46.200016,20.099945,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
17,2020-06-12T18:36:10.966Z,K_Fuse,Triager,0,0,0,38,29,33,46.650017,9.449951,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
18,2020-06-12T18:36:11.477Z,K_Fuse,Triager,0,0,0,38,29,33,41.700016,8.699951,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
19,2020-06-12T18:36:11.995Z,K_Fuse,Triager,0,0,0,38,29,33,57.750023,7.649994,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
20,2020-06-12T18:36:12.403Z,K_Fuse,Triager,0,0,0,38,29,33,19.500023,10.5,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
21,2020-06-12T18:36:12.914Z,K_Fuse,Triager,0,0,0,38,29,33,19.800024,11.25,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
22,2020-06-12T18:36:13.425Z,K_Fuse,Triager,0,0,0,38,29,33,37.350025,8.100037,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
23,2020-06-12T18:36:13.936Z,K_Fuse,Triager,0,0,0,38,29,33,47.550026,7.650055,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
24,2020-06-12T18:36:14.446Z,K_Fuse,Triager,0,0,0,38,29,33,59.100025,7.6500854,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
25,2020-06-12T18:36:14.956Z,K_Fuse,Triager,0,0,0,38,29,33,60.600025,7.6500854,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
26,2020-06-12T18:36:15.479Z,K_Fuse,Triager,0,0,0,38,29,33,60.600025,7.6500854,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
27,2020-06-12T18:36:15.998Z,K_Fuse,Triager,0,0,0,38,29,33,60.600025,7.6500854,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
28,2020-06-12T18:36:16.304Z,K_Fuse,Triager,0,0,0,38,29,33,53.25002,1.5000916,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
29,2020-06-12T18:36:16.918Z,K_Fuse,Triager,0,0,0,38,29,33,28.500025,4.9501038,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
30,2020-06-12T18:36:17.429Z,K_Fuse,Triager,-0.029519935842473,0,0.330917288446017,38,29,33,27.000025,5.1000977,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
31,2020-06-12T18:36:17.939Z,K_Fuse,Triager,-0.029631222952048,0,0.332164812445825,38,29,35,27.900024,5.1000977,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
32,2020-06-12T18:36:18.449Z,K_Fuse,Triager,0,0,0,38,29,35,45.300026,295.9501,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
33,2020-06-12T18:36:18.958Z,K_Fuse,Triager,0,0,0,38,29,35,46.65003,248.40013,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
34,2020-06-12T18:36:19.474Z,K_Fuse,Triager,0,0,0,38,29,35,29.700027,255.15013,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
35,2020-06-12T18:36:19.990Z,K_Fuse,Triager,0.306914214334029,0,-0.081396983483671,39,29,35,29.400028,255.15013,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
36,2020-06-12T18:36:20.414Z,K_Fuse,Triager,0.413221669572977,0,-0.119699838142736,39,29,35,30.300028,252.90015,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
37,2020-06-12T18:36:20.925Z,K_Fuse,Triager,0,0,0,39,29,35,45.150024,238.95016,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
38,2020-06-12T18:36:21.335Z,K_Fuse,Triager,0,0,0,39,29,35,48.15003,235.50017,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
39,2020-06-12T18:36:21.960Z,K_Fuse,Triager,0,0,0,39,29,35,49.050034,236.70015,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
40,2020-06-12T18:36:22.469Z,K_Fuse,Triager,0,0,0,39,29,35,49.050034,236.70015,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
41,2020-06-12T18:36:22.981Z,K_Fuse,Triager,0,0,0,39,29,35,49.050034,236.70015,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
42,2020-06-12T18:36:23.491Z,K_Fuse,Triager,0,0,0,39,29,35,49.050034,236.70015,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
43,2020-06-12T18:36:23.899Z,K_Fuse,Triager,0,0,0,39,29,35,50.850033,231.75015,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
44,2020-06-12T18:36:24.409Z,K_Fuse,Triager,0,0,0,39,29,35,45.150036,152.55011,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
45,2020-06-12T18:36:24.917Z,K_Fuse,Triager,0,0,0,39,29,35,30.750034,145.05013,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
46,2020-06-12T18:36:25.428Z,K_Fuse,Triager,0,0,0,39,29,35,21.000032,141.00012,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
47,2020-06-12T18:36:25.937Z,K_Fuse,Triager,0,0,0,39,29,35,21.000032,141.00012,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
48,2020-06-12T18:36:26.345Z,K_Fuse,Triager,0,0,0,39,29,35,21.600033,141.00012,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
49,2020-06-12T18:36:26.955Z,K_Fuse,Triager,-0.070207766839303,0,-0.086694849459718,39,29,34,21.600033,141.00012,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
50,2020-06-12T18:36:27.464Z,K_Fuse,Triager,-0.037843237185825,0,0,38,29,33,21.600033,141.00012,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
51,2020-06-12T18:36:27.973Z,K_Fuse,Triager,0,0,0,38,29,33,22.650032,190.20012,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
52,2020-06-12T18:36:28.483Z,K_Fuse,Triager,0,0,0,38,29,33,26.550032,242.1001,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
53,2020-06-12T18:36:28.993Z,K_Fuse,Triager,0,0,0,38,29,33,27.60003,283.80008,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
54,2020-06-12T18:36:29.400Z,K_Fuse,Triager,0.157024611278303,0,0.040872464969652,38,29,33,27.450031,283.05008,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
55,2020-06-12T18:36:29.909Z,K_Fuse,Triager,0,0,0.037476192505153,38,29,33,27.450031,274.20007,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
56,2020-06-12T18:36:30.419Z,K_Fuse,Triager,0,0,0,38,29,33,26.85003,226.50005,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
57,2020-06-12T18:36:30.928Z,K_Fuse,Triager,0,0,0,38,29,33,24.90003,171.00005,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
58,2020-06-12T18:36:31.437Z,K_Fuse,Triager,0,0,0,38,29,33,25.050032,174.00006,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
59,2020-06-12T18:36:31.946Z,K_Fuse,Triager,0,0,0,38,29,33,39.15003,305.4001,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
60,2020-06-12T18:36:32.455Z,K_Fuse,Triager,0,0,0,38,29,33,27.600029,352.35007,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
61,2020-06-12T18:36:32.964Z,K_Fuse,Triager,0,0,0,38,29,33,-9.749969,141.45009,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
62,2020-06-12T18:36:33.473Z,K_Fuse,Triager,0,0,0,38,29,33,-14.699968,160.3501,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
63,2020-06-12T18:36:33.982Z,K_Fuse,Triager,0,0,0,38,29,33,-16.199968,157.95009,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
64,2020-06-12T18:36:34.491Z,K_Fuse,Triager,0,0,0,38,29,33,-11.249969,28.050087,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
65,2020-06-12T18:36:34.898Z,K_Fuse,Triager,0,0,0,38,29,33,-8.099969,59.250084,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
66,2020-06-12T18:36:35.407Z,K_Fuse,Triager,0,0,0,38,29,33,13.650032,59.70008,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
67,2020-06-12T18:36:35.916Z,K_Fuse,Triager,0,0,0,38,29,33,37.500034,86.400085,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
68,2020-06-12T18:36:36.426Z,K_Fuse,Triager,0,0,0,38,29,33,37.650032,94.20008,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
69,2020-06-12T18:36:36.935Z,K_Fuse,Triager,0,0,0,38,29,33,37.950035,90.45008,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
70,2020-06-12T18:36:37.444Z,K_Fuse,Triager,0,0,0,38,29,33,34.95003,70.80008,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
71,2020-06-12T18:36:37.952Z,K_Fuse,Triager,0,0,0,38,29,33,36.600033,58.350075,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
72,2020-06-12T18:36:38.461Z,K_Fuse,Triager,0,0,0,38,29,33,35.850033,38.700073,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
73,2020-06-12T18:36:38.970Z,K_Fuse,Triager,0,0,0,38,29,33,42.600033,78.15008,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
74,2020-06-12T18:36:39.479Z,K_Fuse,Triager,0,0,0,38,29,33,45.45003,124.65008,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
75,2020-06-12T18:36:39.988Z,K_Fuse,Triager,0,0,0,38,29,33,21.000034,153.60008,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
76,2020-06-12T18:36:40.497Z,K_Fuse,Triager,-0.113866383661843,0,-0.22201054385485,38,29,33,21.150034,152.85008,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
77,2020-06-12T18:36:40.904Z,K_Fuse,Triager,-0.199343809668335,0,-0.381316011969631,37,29,32,21.450033,152.40009,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
78,2020-06-12T18:36:41.414Z,K_Fuse,Triager,0,0,0,37,29,31,36.450035,292.5001,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
79,2020-06-12T18:36:41.939Z,K_Fuse,Triager,0,0,0,37,29,31,36.900036,274.80005,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
80,2020-06-12T18:36:42.448Z,K_Fuse,Triager,0,0,0,37,29,31,34.950035,244.65007,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
81,2020-06-12T18:36:42.957Z,K_Fuse,Triager,0.094249367713928,0,-0.026852456852794,37,29,31,33.450035,254.10005,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
82,2020-06-12T18:36:43.466Z,K_Fuse,Triager,0.621891823593614,0,-0.177182338356317,39,29,31,33.450035,254.10005,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
83,2020-06-12T18:36:43.975Z,K_Fuse,Triager,0.403910748486851,0,-0.151551472855743,41,29,30,31.950037,247.80005,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
84,2020-06-12T18:36:44.484Z,K_Fuse,Triager,0.325691362977977,0,0,43,29,30,34.50004,261.90005,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
85,2020-06-12T18:36:44.994Z,K_Fuse,Triager,0,0,0,43,29,30,34.350037,263.40005,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
86,2020-06-12T18:36:45.401Z,K_Fuse,Triager,0,0,0,43,29,30,30.450035,303.00003,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
87,2020-06-12T18:36:45.911Z,K_Fuse,Triager,0,0,0,43,29,30,29.850035,325.65002,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
88,2020-06-12T18:36:46.420Z,K_Fuse,Triager,0,0,0,43,29,30,29.400034,328.05002,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
89,2020-06-12T18:36:46.930Z,K_Fuse,Triager,0,0,0,43,29,30,29.100035,329.85,None,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,0,None,None,0,None,None,0,None,None,False,None
