,@timestamp,player_ID,player_role,motion_x,motion_y,motion_z,x,y,z,pitch,yaw,Room_in,Portal_in,num_victims,victim_0_id,victim_1_id,victim_2_id,victim_3_id,victim_4_id,victim_5_id,victim_0_color,victim_1_color,victim_2_color,victim_3_color,victim_4_color,victim_5_color,victim_0_dist,victim_1_dist,victim_2_dist,victim_3_dist,victim_4_dist,victim_5_dist,victim_0_loc,victim_1_loc,victim_2_loc,victim_3_loc,victim_4_loc,victim_5_loc,victim_0_in_FOV,victim_0_angel_yaw_deg,victim_0_angel_pitch_deg,victim_0_angel_2D_deg,victim_1_in_FOV,victim_1_angel_yaw_deg,victim_1_angel_pitch_deg,victim_1_angel_2D_deg,victim_2_in_FOV,victim_2_angel_yaw_deg,victim_2_angel_pitch_deg,victim_2_angel_2D_deg,victim_3_in_FOV,victim_3_angel_yaw_deg,victim_3_angel_pitch_deg,victim_3_angel_2D_deg,victim_4_in_FOV,victim_4_angel_yaw_deg,victim_4_angel_pitch_deg,victim_4_angel_2D_deg,victim_5_in_FOV,victim_5_angel_yaw_deg,victim_5_angel_pitch_deg,victim_5_angel_2D_deg,victim_0_in_triage_pos,victim_1_in_triage_pos,victim_2_in_triage_pos,victim_3_in_triage_pos,victim_4_in_triage_pos,victim_5_in_triage_pos,victim_in_crosshair_id,victim_in_cross_hair_color,portal_0_in_FOV,portal_0_dist,portal_0_next_room,portal_1_in_FOV,portal_1_dist,portal_1_next_room,portal_2_in_FOV,portal_2_dist,portal_2_next_room,event_triage_victim_id,triage_in_progress,triage_result,sensor_state
10,2020-06-17T17:24:40.965Z,K_Fuse,Triager,0.0,0.0,0.0,2.0,16.0,24.0,0.0,0.0,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
11,2020-06-17T17:24:41.484Z,K_Fuse,Triager,0.0,0.7205710442487288,0.0,2.0,19.0,24.0,-11.25,-24.6,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
12,2020-06-17T17:24:41.900Z,K_Fuse,Triager,0.0,0.37469108118241223,0.0,2.0,21.0,24.0,-4.3500013,-91.5,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
13,2020-06-17T17:24:42.418Z,K_Fuse,Triager,0.0,0.1295917029095719,0.0,2.0,24.0,24.0,15.299999,-98.4,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
14,2020-06-17T17:24:42.936Z,K_Fuse,Triager,0.6925083538544641,0.0,0.5117378790918394,4.0,24.0,25.0,15.299999,-98.4,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
15,2020-06-17T17:24:43.454Z,K_Fuse,Triager,0.28624425523412356,0.0,0.4681537547390633,5.0,24.0,27.0,15.299999,-98.4,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
16,2020-06-17T17:24:43.972Z,K_Fuse,Triager,0.5407207033144914,0.0,-0.3186000810403016,8.0,24.0,27.0,15.299999,-98.4,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
17,2020-06-17T17:24:44.489Z,K_Fuse,Triager,0.16247714552810066,0.0,-0.7707434448847721,9.0,24.0,24.0,15.299999,-98.4,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
18,2020-06-17T17:24:44.904Z,K_Fuse,Triager,0.4082518951668135,0.0,-0.8392901604983365,11.0,24.0,21.0,15.299999,-98.4,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
19,2020-06-17T17:24:45.418Z,K_Fuse,Triager,0.4017832820550211,0.0,-0.4453511762769722,13.0,24.0,18.0,16.65,-95.1,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
20,2020-06-17T17:24:45.931Z,K_Fuse,Triager,0.14237945141758246,0.7220064286899515,-0.15781855293258218,14.0,26.0,16.0,34.949997,-93.45,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
21,2020-06-17T17:24:46.447Z,K_Fuse,Triager,0.0609284259908236,0.7497179188003713,-0.06753527933040004,15.0,29.0,16.0,34.949997,-93.45,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
22,2020-06-17T17:24:46.961Z,K_Fuse,Triager,0.023726517970317218,0.7499983239849826,-0.026299333892296772,15.0,33.0,16.0,34.949997,-93.45,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
23,2020-06-17T17:24:47.476Z,K_Fuse,Triager,0.013245367097169947,1.1250000320683142,-0.014681645754052397,15.0,37.0,15.0,34.949997,-93.45,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
24,2020-06-17T17:24:47.991Z,K_Fuse,Triager,0.0,0.0,0.0,15.0,38.0,15.0,34.949997,-93.45,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
25,2020-06-17T17:24:48.402Z,K_Fuse,Triager,0.0,0.0,0.0,15.0,38.0,15.0,46.049995,-98.85,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
26,2020-06-17T17:24:48.916Z,K_Fuse,Triager,0.0,0.02057529674118541,0.0,15.0,38.0,15.0,49.05,-100.5,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
27,2020-06-17T17:24:49.429Z,K_Fuse,Triager,0.0,0.0,0.0,15.0,38.0,15.0,51.75,-101.85,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
28,2020-06-17T17:24:49.943Z,K_Fuse,Triager,0.0,0.0,0.0,15.0,38.0,15.0,51.75,-101.85,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
29,2020-06-17T17:24:50.457Z,K_Fuse,Triager,0.09159588492502735,0.0,-0.01921673530091539,15.0,38.0,15.0,51.75,-101.85,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
30,2020-06-17T17:24:50.971Z,K_Fuse,Triager,0.7024671831918567,0.0,-0.5201708947959105,18.0,38.0,14.0,51.75,-101.85,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
31,2020-06-17T17:24:51.484Z,K_Fuse,Triager,0.0956462325357279,0.0,-0.5003681691131021,19.0,38.0,12.0,51.75,-101.85,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
32,2020-06-17T17:24:51.997Z,K_Fuse,Triager,0.03724619532113138,0.0,-0.19485148620174186,19.0,38.0,10.0,51.75,-101.85,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
33,2020-06-17T17:24:52.407Z,K_Fuse,Triager,0.5289512446042863,0.0,-0.03101539614090143,20.0,38.0,10.0,51.75,-101.85,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
34,2020-06-17T17:24:52.921Z,K_Fuse,Triager,0.26696919268033525,0.0,-0.009036720431254253,22.0,38.0,9.0,51.75,-101.85,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
35,2020-06-17T17:24:53.434Z,K_Fuse,Triager,0.09460554706220137,0.0,0.0,23.0,38.0,9.0,51.75,-101.85,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
36,2020-06-17T17:24:53.948Z,K_Fuse,Triager,0.03684093550691614,0.28224001121520814,0.0,23.0,39.0,9.0,51.75,-101.85,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
37,2020-06-17T17:24:54.461Z,K_Fuse,Triager,0.014346458227464609,-1.1297446408618725,0.0,23.0,36.0,9.0,51.75,-101.85,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
38,2020-06-17T17:24:54.975Z,K_Fuse,Triager,0.0,-2.3572331473037806,0.0,24.0,27.0,9.0,51.75,-101.85,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
39,2020-06-17T17:24:55.489Z,K_Fuse,Triager,0.11378172036302203,-3.4497772725899623,-0.04313991065458822,24.0,10.0,9.0,4.9500003,-116.1,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
40,2020-06-17T17:24:55.900Z,K_Fuse,Triager,0.10189922558538456,0.0,-0.4199116011465094,24.0,10.0,8.0,-4.5,-124.35,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
41,2020-06-17T17:24:56.413Z,K_Fuse,Triager,0.0,0.0,0.0,24.0,10.0,8.0,4.2000003,-128.7,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
42,2020-06-17T17:24:56.926Z,K_Fuse,Triager,0.0,0.0,0.0,24.0,10.0,8.0,4.05,-130.34998,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
43,2020-06-17T17:24:57.438Z,K_Fuse,Triager,0.0,0.0,0.0,24.0,10.0,8.0,2.55,-133.49997,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,None,None,None,False,False,False,False,False,False,None,None,None,0.0,None,None,0.0,None,None,0.0,None,None,False,None,None
